Frame Rate:,23.9760239760
Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
1465,00:01:01.103,5.17636574074074,1.6388194444444444,4.645590277777778,9.2446875
1466,00:01:01.144,5.799103009259259,1.9100520833333334,5.413576388888889,10.073680555555555
1467,00:01:01.186,6.322228009259259,2.1114756944444446,6.1084375,10.746770833333333
1468,00:01:01.228,6.2647048611111105,2.1671180555555556,5.890746527777778,10.73625
1469,00:01:01.270,6.280011574074074,2.107291666666667,5.69171875,11.041024305555556
1470,00:01:01.311,6.461579861111112,2.2218229166666665,5.633420138888889,11.529496527777777
1471,00:01:01.353,5.855885416666666,2.040885416666667,5.031267361111111,10.495503472222222
1472,00:01:01.395,5.7507523148148145,2.132065972222222,4.623125,10.497065972222222
1473,00:01:01.436,5.076388888888889,1.8511284722222223,4.140833333333333,9.237204861111111
1474,00:01:01.478,5.369293981481481,1.8673784722222222,4.781857638888889,9.458645833333334
1475,00:01:01.520,6.358153935185185,2.1385763888888887,5.953541666666666,10.98234375
1476,00:01:01.561,7.019994212962963,2.3021180555555554,6.655295138888889,12.102569444444445
1477,00:01:01.603,7.41822337962963,2.515364583333333,6.8781944444444445,12.86111111111111
1478,00:01:01.645,7.528246527777777,2.690920138888889,6.729809027777778,13.164010416666667
1479,00:01:01.687,6.6134664351851855,2.4043229166666666,5.6023958333333335,11.833680555555556
1480,00:01:01.728,5.290092592592592,1.9643923611111112,4.136423611111111,9.769461805555556
1481,00:01:01.770,4.40066550925926,1.5561631944444445,3.5475694444444446,8.098263888888889
1482,00:01:01.812,4.925324074074074,1.9364756944444443,3.636736111111111,9.202760416666667
1483,00:01:01.853,4.199010416666667,1.4450347222222222,3.2815625,7.870434027777778
1484,00:01:01.895,4.2040798611111105,1.5368576388888888,3.1053819444444444,7.97
1485,00:01:01.937,5.305873842592593,2.1780381944444445,3.6221006944444443,10.11748263888889
1486,00:01:01.979,4.694878472222222,1.7889583333333334,3.500260416666667,8.795416666666666
1487,00:01:02.020,4.376498842592592,1.6153645833333334,3.257065972222222,8.257065972222222
1488,00:01:02.062,4.862650462962963,2.07234375,2.8922222222222222,9.623385416666666
1489,00:01:02.104,3.758854166666667,1.364392361111111,2.4766493055555556,7.435520833333333
1490,00:01:02.145,3.744496527777778,1.416076388888889,2.3886979166666666,7.428715277777778
1491,00:01:02.187,4.337899305555555,1.6931076388888888,2.7610243055555554,8.559565972222222
1492,00:01:02.229,4.030491898148148,1.4951041666666667,2.796197916666667,7.800173611111111
1493,00:01:02.271,4.299155092592593,1.6145659722222223,2.978732638888889,8.304166666666667
1494,00:01:02.312,4.870839120370371,1.8197395833333334,3.460607638888889,9.33217013888889
1495,00:01:02.354,6.227228009259259,2.3899131944444445,4.430746527777778,11.861024305555556
1496,00:01:02.396,7.268865740740741,2.627621527777778,5.716961805555556,13.462013888888889
1497,00:01:02.437,8.270792824074073,2.887864583333333,6.930572916666667,14.993940972222223
1498,00:01:02.479,8.734375,2.9605555555555556,7.519826388888889,15.722743055555556
1499,00:01:02.521,8.401990740740741,2.871302083333333,7.112743055555556,15.221927083333334
1500,00:01:02.562,7.153281249999999,2.5860069444444442,5.705399305555556,13.1684375
1501,00:01:02.604,4.689739583333334,1.7232118055555556,4.120711805555556,8.225295138888889
1502,00:01:02.646,5.777939814814815,1.9896875,5.336423611111111,10.007708333333333
1503,00:01:02.688,31.869444444444444,6.737048611111111,29.065746527777776,59.805538194444445
1504,00:01:02.729,3.3850000000000002,1.4103472222222222,2.476892361111111,6.2677604166666665
1505,00:01:02.771,3.529050925925926,1.3478125,2.996840277777778,6.2425
1506,00:01:02.813,3.7471469907407413,1.3428472222222223,3.4155208333333333,6.483072916666667
1507,00:01:02.854,4.596579861111111,1.77765625,4.063420138888889,7.948663194444444
1508,00:01:02.896,4.503888888888889,1.651875,4.221024305555556,7.638767361111111
1509,00:01:02.938,4.495046296296296,1.7526041666666667,4.105416666666667,7.627118055555556
1510,00:01:02.980,5.31953125,2.0937152777777777,4.6878125,9.177065972222222
1511,00:01:03.021,4.483298611111111,1.6414583333333332,4.053125,7.7553125
1512,00:01:03.063,4.177135416666666,1.5645659722222223,3.6743229166666667,7.292517361111111
1513,00:01:03.105,5.182789351851851,2.0527083333333334,4.347361111111111,9.14829861111111
1514,00:01:03.146,5.178582175925926,1.8823784722222223,4.636666666666667,9.016701388888889
1515,00:01:03.188,5.667002314814815,2.1358506944444446,5.028020833333334,9.837135416666667
1516,00:01:03.230,4.694392361111111,1.8299305555555556,3.992204861111111,8.261041666666667
1517,00:01:03.272,5.091527777777777,1.8532118055555555,4.631284722222222,8.790086805555555
1518,00:01:03.313,4.808917824074074,1.9247743055555555,4.000260416666666,8.50171875
1519,00:01:03.355,3.364114583333333,1.3707291666666668,2.691145833333333,6.03046875
1520,00:01:03.397,4.931354166666667,2.0659895833333333,4.191041666666667,8.53703125
1521,00:01:03.438,5.248842592592593,2.1742708333333334,4.684895833333333,8.887361111111112
1522,00:01:03.480,5.057228009259259,1.9885416666666667,4.627552083333334,8.555590277777778
1523,00:01:03.522,4.588616898148149,1.9577951388888888,3.8224131944444446,7.985642361111111
1524,00:01:03.563,1.8040277777777778,0.7222916666666667,1.3625520833333333,3.3272395833333333
1525,00:01:03.605,2.542829861111111,1.089704861111111,1.9784895833333334,4.560295138888889
1526,00:01:03.647,3.2026041666666667,1.4624131944444445,2.323454861111111,5.821944444444444
1527,00:01:03.689,2.6791030092592596,1.0941666666666667,2.093072916666667,4.850069444444444
1528,00:01:03.730,5.4376446759259265,2.0211805555555555,4.855746527777778,9.436006944444445
1529,00:01:03.772,6.2713425925925925,2.294583333333333,5.752083333333333,10.76736111111111
1530,00:01:03.814,4.359496527777778,1.5885069444444444,3.867986111111111,7.621996527777778
1531,00:01:03.855,2.367233796296296,1.0102604166666667,1.7961458333333333,4.295295138888889
1532,00:01:03.897,3.9092766203703704,1.613107638888889,3.2760416666666665,6.838680555555555
1533,00:01:03.939,2.571226851851852,1.146857638888889,1.9926215277777777,4.574201388888889
1534,00:01:03.981,4.458148148148148,1.6444791666666667,4.025173611111111,7.704791666666667
1535,00:01:04.022,38.60522569444444,6.839739583333333,39.040625,69.9353125
1536,00:01:04.064,3.052332175925926,2.3878298611111113,1.60921875,5.159947916666667
1537,00:01:04.106,0.5545370370370369,0.2443576388888889,0.5564930555555555,0.8627604166666667
1538,00:01:04.147,0.7902314814814814,0.41348958333333335,0.6563020833333333,1.3009027777777777
1539,00:01:04.189,0.44686921296296295,0.16461805555555556,0.46725694444444443,0.7087326388888889
1540,00:01:04.231,0.46475694444444443,0.18881944444444446,0.46493055555555557,0.7405208333333333
1541,00:01:04.273,0.790949074074074,0.4774479166666667,0.5607465277777778,1.3346527777777777
1542,00:01:04.314,0.4338310185185185,0.17484375,0.4339236111111111,0.6927256944444444
1543,00:01:04.356,0.48259259259259263,0.2469097222222222,0.44677083333333334,0.7540972222222222
1544,00:01:04.398,0.7699305555555557,0.45678819444444446,0.57625,1.2767534722222222
1545,00:01:04.439,0.4875925925925926,0.2411111111111111,0.4647222222222222,0.7569444444444444
1546,00:01:04.481,0.49166087962962973,0.26927083333333335,0.47315972222222225,0.7325520833333333
1547,00:01:04.523,0.8918692129629631,0.5766666666666667,0.62453125,1.4744097222222223
1548,00:01:04.564,0.4514988425925926,0.19821180555555556,0.4223263888888889,0.7339583333333334
1549,00:01:04.606,0.43329861111111106,0.20911458333333333,0.40859375,0.6821875
1550,00:01:04.648,0.7035011574074074,0.4249826388888889,0.49541666666666667,1.1901041666666667
1551,00:01:04.690,0.40003472222222225,0.1834201388888889,0.38644097222222223,0.6302430555555556
1552,00:01:04.731,0.6002141203703704,0.3503298611111111,0.49258680555555556,0.9577256944444444
1553,00:01:04.773,1.1337094907407408,0.7798611111111111,0.7220486111111111,1.89921875
1554,00:01:04.815,0.64921875,0.39618055555555554,0.6355208333333333,0.9159548611111111
1555,00:01:04.856,0.5772685185185186,0.35878472222222224,0.5761458333333334,0.796875
1556,00:01:04.898,0.7720659722222223,0.47274305555555557,0.5904513888888889,1.2530034722222223
1557,00:01:04.940,0.4247222222222222,0.19975694444444445,0.41618055555555555,0.6582291666666666
1558,00:01:04.982,0.5025520833333333,0.2959375,0.48163194444444446,0.7300868055555556
1559,00:01:05.023,0.8093344907407407,0.4767708333333333,0.5781597222222222,1.3730729166666666
1560,00:01:05.065,0.46854166666666663,0.26901041666666664,0.4440451388888889,0.6925694444444445
1561,00:01:05.107,0.4177777777777778,0.1903125,0.4392361111111111,0.6237847222222223
1562,00:01:05.148,0.7041493055555557,0.4253472222222222,0.5646527777777778,1.1224479166666668
1563,00:01:05.190,0.44003472222222223,0.266875,0.44008680555555557,0.6131423611111111
1564,00:01:05.232,0.395943287037037,0.17538194444444444,0.43116319444444445,0.5812847222222223
1565,00:01:05.274,0.6569849537037037,0.38579861111111113,0.5197048611111111,1.0654513888888888
1566,00:01:05.315,0.4376736111111111,0.2372048611111111,0.4718576388888889,0.6039583333333334
1567,00:01:05.357,0.3841898148148148,0.15885416666666666,0.38524305555555555,0.6084722222222222
1568,00:01:05.399,0.9010127314814816,0.5633854166666666,0.5922222222222222,1.5474305555555556
1569,00:01:05.440,0.4622974537037037,0.29182291666666665,0.4651736111111111,0.6298958333333333
1570,00:01:05.482,0.474375,0.3182638888888889,0.4740798611111111,0.63078125
1571,00:01:05.524,0.72765625,0.44078125,0.5230555555555556,1.2191319444444444
1572,00:01:05.566,0.34888310185185184,0.1461111111111111,0.3866840277777778,0.5138541666666666
1573,00:01:05.607,0.4461805555555555,0.2666145833333333,0.4757638888888889,0.5961631944444444
1574,00:01:05.649,0.7024652777777778,0.4388888888888889,0.6068229166666667,1.0616840277777777
1575,00:01:05.691,0.4224884259259259,0.24885416666666665,0.44960069444444445,0.5690104166666666
1576,00:01:05.732,0.3939930555555555,0.2040451388888889,0.4235763888888889,0.5543576388888889
1577,00:01:05.774,0.5991435185185185,0.33383680555555556,0.48159722222222223,0.9819965277777778
1578,00:01:05.816,0.4661689814814814,0.30666666666666664,0.5011458333333333,0.5906944444444444
1579,00:01:05.857,0.3462673611111111,0.15845486111111112,0.35625,0.5240972222222222
1580,00:01:05.899,0.5684432870370371,0.3209548611111111,0.46671875,0.91765625
1581,00:01:05.941,0.36253472222222216,0.18072916666666666,0.3884722222222222,0.5184027777777778
1582,00:01:05.983,0.4122048611111111,0.21222222222222223,0.4593055555555556,0.5650868055555556
1583,00:01:06.024,0.8758680555555557,0.5178645833333333,0.6531423611111111,1.4565972222222223
1584,00:01:06.066,0.4466666666666666,0.2312847222222222,0.47444444444444445,0.6342708333333333
1585,00:01:06.108,0.34045138888888893,0.14,0.36364583333333333,0.5177083333333333
1586,00:01:06.149,0.6340335648148149,0.3699131944444444,0.5841666666666666,0.9480208333333333
1587,00:01:06.191,0.42936342592592597,0.2770138888888889,0.4721180555555556,0.5389583333333333
1588,00:01:06.233,0.4362789351851852,0.28322916666666664,0.46371527777777777,0.5618923611111111
1589,00:01:06.275,0.5887905092592592,0.39652777777777776,0.5264236111111111,0.8434201388888889
1590,00:01:06.316,0.3213715277777778,0.15822916666666667,0.34328125,0.46260416666666665
1591,00:01:06.358,0.4335416666666667,0.2840451388888889,0.46619791666666666,0.5503819444444444
1592,00:01:06.400,0.5344386574074074,0.3361458333333333,0.47272569444444446,0.7944444444444444
1593,00:01:06.441,0.3162962962962963,0.15203125,0.35973958333333333,0.43711805555555555
1594,00:01:06.483,0.30765046296296295,0.13645833333333332,0.35211805555555553,0.434375
1595,00:01:06.525,0.45997106481481476,0.30291666666666667,0.4175347222222222,0.6594618055555556
1596,00:01:06.566,0.2734548611111111,0.11135416666666667,0.32289930555555557,0.3861111111111111
1597,00:01:06.608,0.47912615740740744,0.3671701388888889,0.5140277777777778,0.5561805555555556
1598,00:01:06.650,0.40164351851851854,0.29586805555555556,0.4163541666666667,0.49270833333333336
1599,00:01:06.692,43.32693287037037,39.68692708333333,40.503055555555555,49.79081597222222
1600,00:01:06.733,10.903483796296298,16.876319444444444,6.173923611111111,9.660208333333333
1601,00:01:06.775,9.95761574074074,14.32986111111111,6.2411111111111115,9.301875
1602,00:01:06.817,10.549068287037038,15.247204861111111,6.251597222222222,10.148402777777777
1603,00:01:06.858,10.224444444444444,14.213003472222223,6.2877777777777775,10.172552083333333
1604,00:01:06.900,10.218622685185185,13.785729166666666,6.175833333333333,10.694305555555555
1605,00:01:06.942,8.956296296296296,10.64671875,6.029861111111111,10.192309027777778
1606,00:01:06.984,9.51675925925926,10.919149305555555,5.8611458333333335,11.769982638888889
1607,00:01:07.025,8.729710648148147,9.322152777777777,5.537760416666667,11.32921875
1608,00:01:07.067,9.225324074074074,9.01157986111111,5.6651388888888885,12.999253472222222
1609,00:01:07.109,9.465069444444444,8.833871527777777,5.507690972222222,14.053645833333333
1610,00:01:07.150,9.901475694444445,9.162986111111111,6.092881944444445,14.448559027777778
1611,00:01:07.192,9.960364583333334,8.846597222222222,6.025607638888889,15.008888888888889
1612,00:01:07.234,9.196261574074073,7.997829861111111,5.866684027777778,13.724270833333334
1613,00:01:07.276,8.920405092592594,8.234826388888889,5.759045138888889,12.76734375
1614,00:01:07.317,7.964537037037037,7.395295138888889,5.468993055555556,11.029322916666667
1615,00:01:07.359,7.589016203703704,6.7978125,5.2434375,10.725798611111111
1616,00:01:07.401,7.584872685185185,6.228767361111111,5.3416145833333335,11.184236111111112
1617,00:01:07.442,6.346024305555555,4.115694444444444,5.139392361111111,9.78298611111111
1618,00:01:07.484,6.063859953703704,3.2842881944444446,5.380625,9.526666666666667
1619,00:01:07.526,5.689114583333333,2.58359375,5.175260416666666,9.308489583333333
1620,00:01:07.567,31.815868055555555,12.111354166666667,39.07149305555556,44.26475694444444
1621,00:01:07.609,2.7319155092592595,0.7665798611111111,1.2534548611111112,6.175711805555555
1622,00:01:07.651,2.4517766203703704,0.7338368055555555,1.1457465277777779,5.475746527777778
1623,00:01:07.693,2.3361226851851855,0.7358333333333333,1.1785416666666666,5.093993055555556
1624,00:01:07.734,2.003373842592593,0.6260590277777778,1.0803472222222221,4.303715277777778
1625,00:01:07.776,2.4285474537037035,0.7790277777777778,1.3403472222222221,5.166267361111111
1626,00:01:07.818,2.039201388888889,0.6573263888888888,1.1372048611111112,4.323072916666667
1627,00:01:07.859,2.441099537037037,0.8080902777777778,1.3320833333333333,5.183125
1628,00:01:07.901,2.1479282407407405,0.7113020833333333,1.2387673611111112,4.493715277777778
1629,00:01:07.943,2.176736111111111,0.7503298611111111,1.2127430555555556,4.567135416666667
1630,00:01:07.985,2.2516666666666665,0.7811284722222223,1.321892361111111,4.651979166666667
1631,00:01:08.026,2.971215277777778,1.0469444444444445,1.6514409722222223,6.215260416666666
1632,00:01:08.068,4.719288194444444,1.6127951388888888,2.274670138888889,10.270399305555555
1633,00:01:08.110,5.0464872685185185,1.6461458333333334,2.3753125,11.118003472222222
1634,00:01:08.151,5.019212962962963,1.8661979166666667,2.249045138888889,10.942395833333334
1635,00:01:08.193,3.883923611111111,1.5264409722222223,1.66421875,8.46111111111111
1636,00:01:08.235,3.3610590277777774,1.5340277777777778,1.3213368055555557,7.2278125
1637,00:01:08.277,2.637372685185185,1.3475,1.0459375,5.518680555555555
1638,00:01:08.318,2.5753645833333336,1.3386805555555557,1.0880034722222223,5.299409722222222
1639,00:01:08.360,2.4422164351851854,1.2452604166666668,1.0477604166666667,5.033628472222222
1640,00:01:08.402,2.5188194444444445,1.3068229166666667,1.158576388888889,5.091059027777778
1641,00:01:08.443,2.224971064814815,1.1650173611111112,0.9319965277777778,4.5778993055555555
1642,00:01:08.485,2.1948784722222223,1.21484375,0.9610416666666667,4.40875
1643,00:01:08.527,53.28844907407407,21.801684027777778,47.48166666666667,90.58199652777778
1644,00:01:08.569,7.456377314814815,4.492725694444444,8.8784375,8.99796875
1645,00:01:08.610,6.598425925925926,4.223107638888889,6.386753472222222,9.185416666666667
1646,00:01:08.652,5.550972222222222,3.58671875,4.810451388888889,8.255746527777777
1647,00:01:08.694,8.224699074074072,4.847100694444444,8.283506944444444,11.543489583333333
1648,00:01:08.735,8.92295138888889,6.230572916666667,7.3781944444444445,13.160086805555556
1649,00:01:08.777,6.136921296296296,4.315729166666666,5.038958333333333,9.056076388888888
1650,00:01:08.819,4.106938657407407,3.0939930555555555,2.5636979166666665,6.663125
1651,00:01:08.860,4.37527199074074,4.116163194444445,2.794114583333333,6.215538194444444
1652,00:01:08.902,4.803449074074074,4.138125,3.863559027777778,6.408663194444444
1653,00:01:08.944,5.016018518518519,3.92640625,4.323784722222222,6.797864583333333
1654,00:01:08.986,7.741545138888888,5.2090625,8.4296875,9.585885416666667
1655,00:01:09.027,7.986111111111112,5.15390625,9.14873263888889,9.655694444444444
1656,00:01:09.069,5.513547453703704,4.373020833333333,4.821701388888889,7.345920138888889
1657,00:01:09.111,7.369467592592592,5.247361111111111,6.216284722222222,10.644756944444444
1658,00:01:09.152,8.423721064814814,6.179513888888889,6.489409722222222,12.602239583333333
1659,00:01:09.194,4.3068229166666665,3.5009375,2.276996527777778,7.142534722222222
1660,00:01:09.236,3.3373263888888887,2.62984375,1.4630555555555556,5.919079861111111
1661,00:01:09.278,1.281273148148148,0.8642881944444445,0.5428819444444445,2.4366493055555556
1662,00:01:09.319,2.2184953703703703,1.7390625,0.8765798611111111,4.03984375
1663,00:01:09.361,2.309832175925926,1.4849131944444445,1.3184722222222223,4.126111111111111
1664,00:01:09.403,6.566001157407407,5.234461805555555,3.1463888888888887,11.317152777777778
1665,00:01:09.444,3.801001157407408,2.3827430555555558,2.431840277777778,6.588420138888889
1666,00:01:09.486,3.675358796296296,2.318298611111111,2.5057465277777777,6.20203125
1667,00:01:09.528,1.7058969907407409,1.3220833333333333,1.0251215277777779,2.770486111111111
1668,00:01:09.569,2.370150462962963,1.9347916666666667,1.027673611111111,4.147986111111111
1669,00:01:09.611,1.3141608796296296,0.7489756944444445,0.8397048611111111,2.3538020833333335
1670,00:01:09.653,1.4577488425925926,0.8564756944444445,0.8470486111111111,2.669722222222222
1671,00:01:09.695,2.3932233796296294,1.6676215277777777,1.0718402777777778,4.4402083333333335
1672,00:01:09.736,2.0969328703703702,1.5086631944444444,1.3956770833333334,3.386458333333333
1673,00:01:09.778,1.2540046296296294,0.7215972222222222,0.8058854166666667,2.23453125
1674,00:01:09.820,2.559577546296296,2.215659722222222,0.9662847222222222,4.496788194444444
1675,00:01:09.861,1.1324074074074073,0.5282291666666666,0.7784895833333333,2.090503472222222
1676,00:01:09.903,1.195792824074074,0.7958159722222222,0.6869270833333333,2.1046354166666665
1677,00:01:09.945,2.8102951388888893,1.9616493055555555,1.539357638888889,4.929878472222223
1678,00:01:09.987,1.235746527777778,0.76828125,0.808125,2.1308333333333334
1679,00:01:10.028,1.2094675925925926,0.6298263888888889,0.7110763888888889,2.2875
1680,00:01:10.070,2.978414351851852,2.2815451388888888,1.1478125,5.505885416666667
1681,00:01:10.112,2.0174421296296297,1.2298784722222222,1.1992881944444445,3.6231597222222223
1682,00:01:10.153,1.0406944444444444,0.50546875,0.53515625,2.0814583333333334
1683,00:01:10.195,2.036238425925926,1.4209548611111111,0.8272569444444444,3.8605034722222222
1684,00:01:10.237,1.9635358796296298,1.09875,1.2273090277777778,3.5645486111111113
1685,00:01:10.279,3.2209780092592593,2.1385243055555554,1.94109375,5.5833159722222225
1686,00:01:10.320,5.175873842592593,3.15953125,3.991909722222222,8.376180555555555
1687,00:01:10.362,57.3671412037037,21.416493055555556,105.32006944444444,45.36486111111111
1688,00:01:10.404,20.795804398148146,3.838142361111111,49.31477430555555,9.234496527777777
1689,00:01:10.445,12.279583333333333,1.9784027777777777,28.5896875,6.270659722222222
1690,00:01:10.487,8.814033564814814,2.3608333333333333,17.291371527777777,6.7898958333333335
1691,00:01:10.529,7.599814814814816,3.447795138888889,10.675625,8.676024305555556
1692,00:01:10.570,6.9046006944444445,4.155138888888889,6.221493055555555,10.337170138888888
1693,00:01:10.612,6.24572337962963,4.635920138888889,3.868125,10.233125
1694,00:01:10.654,6.262164351851852,4.992586805555556,3.0706770833333334,10.723229166666666
1695,00:01:10.696,5.116383101851852,4.099079861111111,2.5919097222222223,8.658159722222223
1696,00:01:10.737,4.806747685185186,4.097395833333334,1.8398611111111112,8.482986111111112
1697,00:01:10.779,3.8778530092592596,3.206684027777778,1.4869444444444444,6.939930555555556
1698,00:01:10.821,2.707384259259259,2.3158854166666667,1.070017361111111,4.73625
1699,00:01:10.862,3.404693287037037,2.9728298611111112,1.3058680555555555,5.935381944444444
1700,00:01:10.904,2.5173958333333335,2.2322569444444444,0.9624652777777778,4.357465277777778
1701,00:01:10.946,2.4973495370370373,2.1658506944444444,0.9978993055555555,4.328298611111111
1702,00:01:10.988,3.049907407407407,2.6477256944444445,1.1621006944444445,5.339895833333333
1703,00:01:11.029,2.6182986111111113,2.355347222222222,0.9783506944444444,4.521197916666667
1704,00:01:11.071,2.514855324074074,2.177864583333333,0.9725,4.394201388888889
1705,00:01:11.113,3.1167881944444447,2.694861111111111,1.213420138888889,5.442083333333334
1706,00:01:11.154,2.5209895833333333,2.2188194444444442,1.0183680555555557,4.32578125
1707,00:01:11.196,2.7258622685185188,2.2042361111111113,1.2476909722222222,4.725659722222222
1708,00:01:11.238,3.1163078703703704,2.6628819444444445,1.3062152777777778,5.379826388888889
1709,00:01:11.280,2.478165509259259,2.224947916666667,0.9948958333333333,4.214652777777777
1710,00:01:11.321,2.6222743055555555,2.349739583333333,1.070920138888889,4.446163194444445
1711,00:01:11.363,3.374311342592593,2.979045138888889,1.2850868055555555,5.858802083333333
1712,00:01:11.405,2.7208275462962965,2.437760416666667,1.0567881944444444,4.667934027777778
1713,00:01:11.446,2.3876620370370367,2.135034722222222,1.0046875,4.023263888888889
1714,00:01:11.488,2.927824074074074,2.5707291666666667,1.1806076388888889,5.032135416666667
1715,00:01:11.530,2.395086805555555,2.1781770833333334,0.9921701388888889,4.0149131944444445
1716,00:01:11.572,2.396516203703704,2.0790972222222224,1.0105381944444445,4.0999131944444445
1717,00:01:11.613,2.99875,2.551840277777778,1.2772916666666667,5.167118055555555
1718,00:01:11.655,2.385896990740741,2.134201388888889,1.0364409722222223,3.987048611111111
1719,00:01:11.697,2.5613599537037035,2.222864583333333,1.12453125,4.336684027777777
1720,00:01:11.738,2.9145486111111114,2.5504166666666666,1.2144965277777777,4.978732638888889
1721,00:01:11.780,2.51943287037037,2.20625,1.0984722222222223,4.253576388888889
1722,00:01:11.822,2.5043634259259258,2.1889409722222224,1.075329861111111,4.248819444444444
1723,00:01:11.863,3.1952777777777777,2.8182465277777777,1.2472916666666667,5.520295138888889
1724,00:01:11.905,2.3749247685185186,2.147760416666667,1.015017361111111,3.961996527777778
1725,00:01:11.947,2.5312962962962966,2.250017361111111,1.0656423611111112,4.278229166666667
1726,00:01:11.989,3.1086226851851855,2.715104166666667,1.2724479166666667,5.338315972222222
1727,00:01:12.030,2.5255844907407408,2.38796875,1.02984375,4.158940972222222
1728,00:01:12.072,2.9575983796296295,2.6024652777777777,1.2018576388888889,5.068472222222222
1729,00:01:12.114,3.059994212962963,2.6593055555555556,1.2883506944444445,5.232326388888889
1730,00:01:12.155,2.508165509259259,2.4161111111111113,0.9928819444444444,4.115503472222223
1731,00:01:12.197,2.528645833333333,2.2544791666666666,1.1451215277777778,4.186336805555555
1732,00:01:12.239,2.920752314814815,2.576892361111111,1.209392361111111,4.9759722222222225
1733,00:01:12.281,2.3799305555555557,2.1853125,1.030138888888889,3.9243402777777776
1734,00:01:12.322,2.401695601851852,2.184826388888889,1.0343402777777777,3.985920138888889
1735,00:01:12.364,2.9735532407407406,2.62078125,1.2238020833333334,5.076076388888889
1736,00:01:12.406,2.495387731481481,2.3555034722222223,1.04484375,4.085815972222222
1737,00:01:12.447,2.4563773148148145,2.2535069444444447,1.0292708333333334,4.086354166666666
1738,00:01:12.489,2.8762789351851854,2.4750868055555557,1.2643402777777777,4.889409722222222
1739,00:01:12.531,2.431574074074074,2.2119791666666666,1.085329861111111,3.9974131944444444
1740,00:01:12.572,2.5896006944444445,2.2913194444444445,1.1667361111111112,4.310746527777778
1741,00:01:12.614,3.0795833333333333,2.675,1.3680902777777777,5.1956597222222225
1742,00:01:12.656,2.4826215277777774,2.3455902777777777,1.0187326388888889,4.083541666666667
1743,00:01:12.698,2.6586516203703705,2.341666666666667,1.1748090277777778,4.459479166666667
1744,00:01:12.739,3.2478067129629626,2.841111111111111,1.34921875,5.553090277777778
1745,00:01:12.781,2.4752083333333332,2.232204861111111,1.0724826388888888,4.1209375
1746,00:01:12.823,2.311822916666667,2.082829861111111,1.04453125,3.808107638888889
1747,00:01:12.864,59.222743055555554,41.323802083333334,78.74208333333333,57.60234375
1748,00:01:12.906,1.8169270833333335,1.04859375,2.9795659722222223,1.4226215277777778
1749,00:01:12.948,1.7877430555555556,0.9881597222222223,3.0067708333333334,1.368298611111111
1750,00:01:12.990,2.0941493055555553,1.2714583333333334,3.3550868055555556,1.6559027777777777
1751,00:01:13.031,2.1744675925925927,1.2711979166666667,3.5560069444444444,1.6961979166666667
1752,00:01:13.073,2.715167824074074,1.68671875,4.33,2.128784722222222
1753,00:01:13.115,3.025167824074074,1.8989930555555556,4.914166666666667,2.26234375
1754,00:01:13.156,3.1671412037037037,2.066145833333333,4.962274305555556,2.473003472222222
1755,00:01:13.198,3.006168981481481,1.945017361111111,4.711631944444444,2.361857638888889
1756,00:01:13.240,2.755520833333333,1.739392361111111,4.333368055555556,2.1938020833333334
1757,00:01:13.282,2.543159722222222,1.647829861111111,3.9884375,1.9932118055555557
1758,00:01:13.323,2.741805555555556,1.7951909722222221,4.270086805555556,2.160138888888889
1759,00:01:13.365,3.035011574074074,1.965138888888889,4.698784722222222,2.4411111111111112
1760,00:01:13.407,3.696672453703704,2.4699305555555555,5.714583333333334,2.905503472222222
1761,00:01:13.448,3.9443749999999995,2.6182291666666666,6.244392361111111,2.970503472222222
1762,00:01:13.490,4.157100694444445,2.7144791666666666,6.7959375,2.9608854166666667
1763,00:01:13.532,20.293605324074075,20.62329861111111,30.130190972222223,10.12732638888889
1764,00:01:13.573,6.217887731481482,3.8513194444444445,10.48611111111111,4.316232638888889
1765,00:01:13.615,6.492667824074075,4.110642361111111,10.939253472222223,4.428107638888889
1766,00:01:13.657,6.645167824074075,4.133385416666667,11.17875,4.623368055555556
1767,00:01:13.699,7.070775462962963,4.418819444444445,11.753489583333334,5.040017361111111
1768,00:01:13.740,7.362847222222221,4.538819444444444,12.450694444444444,5.099027777777778
1769,00:01:13.782,7.470700231481483,4.755659722222222,12.636059027777778,5.020381944444445
1770,00:01:13.824,7.412569444444443,4.853263888888889,12.402621527777777,4.981822916666666
1771,00:01:13.865,7.230746527777778,4.918611111111111,11.924895833333334,4.8487326388888885
1772,00:01:13.907,6.9210069444444455,4.786822916666667,11.217881944444445,4.758315972222222
1773,00:01:13.949,6.873420138888889,4.7471701388888885,11.106788194444444,4.766302083333334
1774,00:01:13.991,6.201261574074074,4.228958333333333,10.105034722222221,4.269791666666666
1775,00:01:14.032,5.654658564814814,3.9709895833333335,9.047447916666666,3.9455381944444445
1776,00:01:14.074,5.188408564814815,3.9376736111111112,7.877777777777778,3.7497743055555555
1777,00:01:14.116,4.932164351851852,3.6980208333333335,7.4948958333333335,3.603576388888889
1778,00:01:14.157,4.8784780092592595,3.6113020833333334,7.527256944444445,3.496875
1779,00:01:14.199,4.946770833333333,3.639809027777778,7.720347222222222,3.48015625
1780,00:01:14.241,5.24197337962963,3.905486111111111,8.140833333333333,3.6796006944444444
1781,00:01:14.283,5.36775462962963,3.9784722222222224,8.506996527777778,3.617795138888889
